id,movie_id,genre_id
8815,39364,1
8816,39364,11
8007,39369,1
8008,39369,5
8009,39369,17
18813,39373,2
18815,39373,6
18816,39373,15
18814,39373,19
15135,39378,1
15136,39378,11
3538,39379,11
3537,39379,19
18253,39396,1
18252,39396,16
14671,39399,1
14672,39399,19
19028,39402,1
19029,39402,4
19030,39402,7
19027,39402,16
3821,39405,1
3822,39405,14
19189,39411,1
19190,39411,5
13290,39422,6
13289,39422,11
14847,39427,1
14848,39427,12
8628,39430,4
9457,39434,1
6399,39436,1
2616,39440,1
2617,39440,2
2619,39440,5
2618,39440,11
9555,39441,1
9557,39441,5
9556,39441,11
12700,39442,11
12737,39450,1
11160,39462,1
11161,39462,14
4252,39469,4
4251,39469,11
11910,39470,1
11911,39470,11
3671,39472,6
3669,39472,11
3670,39472,12
3672,39472,15
6162,39473,1
6164,39473,7
6163,39473,19
16130,39476,1
15251,39479,19
17327,39480,1
10673,39482,1
10672,39482,16
19541,39483,1
19542,39483,19
10870,39488,1
10872,39488,14
10871,39488,19
10575,39512,7
10573,39512,16
10574,39512,19
358,39516,1
357,39516,8
359,39516,19
15275,39524,11
18314,39527,6
18315,39527,15
18313,39527,19
13177,39545,1
13179,39545,7
13176,39545,16
13178,39545,19
5527,39552,1
5529,39552,7
5528,39552,18
1048,39569,2
1049,39569,19
9233,39571,1
9235,39571,5
9234,39571,11
4124,39576,11
4123,39576,19
19776,39581,1
17088,39583,3
17087,39583,11
5021,39584,1
19661,39586,1
3229,39614,4
3230,39614,7
3228,39614,16
2103,39618,1
2104,39618,7
6836,39619,1
6838,39619,5
6837,39619,11
8678,39622,1
6188,39623,1
6189,39623,2
6190,39623,6
6191,39623,7
6192,39623,13
14958,39624,7
14957,39624,16
4424,39625,6
4423,39625,7
4425,39625,14
4422,39625,19
17584,39626,19
6354,39632,1
6355,39632,11
10259,39633,1
10260,39633,19
6043,39636,1
6044,39636,2
6045,39636,5
13593,39637,11
13594,39637,19
1614,39640,2
1615,39640,15
13387,39642,1
16154,39652,5
16153,39652,11
4974,39654,1
4975,39654,5
19430,39671,1
19431,39671,11
14637,39676,6
14635,39676,11
14636,39676,12
14638,39676,15
11355,39680,1
12648,39688,1
12649,39688,11
3507,39705,2
3510,39705,6
3508,39705,11
3509,39705,12
19169,39706,4
19170,39706,7
646,39708,1
647,39708,2
649,39708,7
648,39708,19
14160,39713,1
15677,39715,8
15678,39715,19
7285,39723,1
7286,39723,5
19085,39734,1
19086,39734,5
14493,39737,1
14494,39737,5
14495,39737,14
5427,39756,11
5426,39756,19
10124,39757,1
10126,39757,5
10125,39757,11
2793,39769,2
2794,39769,11
2795,39769,12
2796,39769,15
2797,39769,18
7049,39778,1
7051,39778,5
7050,39778,11
19772,39784,19
3570,39786,1
3572,39786,7
3571,39786,18
4134,39801,11
4135,39801,13
2179,39804,18
2180,39804,19
2452,39809,1
18626,39813,1
18627,39813,14
3454,39818,1
3456,39818,5
3455,39818,11
4673,39824,1
9488,39840,1
4069,39841,1
4070,39841,2
4071,39841,6
4072,39841,7
4073,39841,11
4074,39841,18
4075,39841,19
7219,39846,2
7222,39846,6
7220,39846,11
7221,39846,12
17980,39858,1
11623,39862,1
11624,39862,11
4575,39863,1
4577,39863,5
4576,39863,11
9958,39878,1
9959,39878,7
2420,39885,1
2421,39885,3
2422,39885,5
4412,39894,1
10348,39902,1
10349,39902,7
10347,39902,16
2662,39906,2
2663,39906,4
2664,39906,6
2665,39906,7
2666,39906,11
2667,39906,12
2896,39907,2
2898,39907,6
2897,39907,12
2303,39908,1
2305,39908,7
2302,39908,16
2304,39908,19
14854,39909,6
14852,39909,11
14853,39909,12
14855,39909,15
12247,39910,1
12248,39910,11
17509,39942,1
17510,39942,14
7092,39998,1
7095,39998,6
7094,39998,14
7093,39998,19
17927,40008,1
17928,40008,2
8594,40031,1
8595,40031,5
13900,40033,7
13899,40033,13
13898,40033,16
3444,40034,5
3443,40034,11
8518,40035,1
8520,40035,7
8517,40035,16
8519,40035,19
9205,40041,1
9207,40041,7
9206,40041,13
9390,40064,11
9391,40064,16
9392,40064,19
2030,40070,2
2032,40070,11
2031,40070,18
17131,40071,1
17132,40071,2
17133,40071,5
17134,40071,6
17135,40071,11
17136,40071,17
15796,40074,1
12639,40096,4
12640,40096,7
7638,40098,11
7637,40098,16
7639,40098,19
7690,40101,1
7691,40101,2
7692,40101,4
7693,40101,7
12014,40102,4
12015,40102,13
19749,40103,1
17130,40104,7
11382,40108,19
2967,40112,15
8592,40117,1
18990,40124,1
18991,40124,2
18992,40124,6
13570,40128,2
13571,40128,5
13572,40128,6
13573,40128,11
13574,40128,12
13575,40128,15
13576,40128,19
17866,40131,2
17867,40131,6
17868,40131,11
17869,40131,15
17870,40131,19
1416,40132,2
1417,40132,6
1418,40132,11
1419,40132,15
1420,40132,19
4254,40133,6
4255,40133,7
4253,40133,19
11088,40134,5
11087,40134,11
14707,40135,1
14708,40135,5
4836,40140,2
4837,40140,4
4839,40140,7
4838,40140,13
6576,40177,2
6579,40177,6
6577,40177,18
6578,40177,19
18387,40208,1
18389,40208,5
18388,40208,11
15321,40216,1
15322,40216,11
18559,40222,1
18560,40222,5
7505,40232,7
7504,40232,19
17591,40321,6
17589,40321,11
17590,40321,19
5352,40323,5
5351,40323,19
7878,40552,1
7879,40552,4
7881,40552,7
7880,40552,13
19129,40598,1
19130,40598,11
8569,40678,1
8568,40678,16
18657,40695,1
12727,40771,1
7604,40834,1
7605,40834,14
17806,40882,8
17807,40882,19
16847,40887,11
2008,40890,15
16652,40892,11
16653,40892,15
18082,40913,1
18083,40913,11
18084,40913,13
5790,40915,8
5791,40915,16
5792,40915,19
13959,40917,1
13961,40917,7
13958,40917,16
13960,40917,19
12295,40925,1
12297,40925,7
12296,40925,13
13350,40932,1
13351,40932,5
13352,40932,7
13353,40932,8
13354,40932,16
12008,41101,1
12009,41101,10
5407,41130,6
5406,41130,11
5405,41130,18
19127,41184,1
19128,41184,5
6993,41190,1
18297,41242,1
18299,41242,7
18298,41242,11
18296,41242,16
17317,41285,11
18969,41290,1
10371,41292,1
10482,41334,1
10484,41334,7
10481,41334,16
10483,41334,19
17391,41348,1
16866,41350,5
16865,41350,11
14482,41361,1
14484,41361,4
14485,41361,7
14483,41361,19
4426,41363,1
4427,41363,11
4428,41363,13
16754,41364,1
16755,41364,11
16756,41364,13
17888,41375,1
17889,41375,5
17898,41391,1
16922,41399,1
16924,41399,7
16923,41399,19
17390,41406,1
10370,41428,1
6702,41438,11
4414,41450,11
4413,41450,19
17307,41554,1
17308,41554,5
17306,41554,16
5028,41585,1
5030,41585,6
5029,41585,12
5031,41585,15
17050,41586,1
17051,41586,5
18993,41587,1
18995,41587,5
18994,41587,11
12181,41590,10
5032,41635,15
3279,41672,16
3280,41672,19
6711,41705,1
6713,41705,7
6712,41705,19
19755,41754,1
19756,41754,5
7528,41839,1
7529,41839,5
7531,41839,7
7530,41839,13
2092,42117,6
2091,42117,19
13488,42126,1
13489,42126,11
7137,42240,1
9606,42244,5
9605,42244,11
10367,42245,1
9598,42250,1
9599,42250,5
10049,42455,4
10050,42455,7
11002,42493,1
18725,42506,5
18724,42506,11
6323,42547,11
6322,42547,19
5004,42589,5
5003,42589,11
8739,42590,4
8741,42590,7
8740,42590,13
8742,42591,4
13538,42597,1
13539,42597,2
13541,42597,6
13540,42597,12
18348,42690,1
18349,42690,5
9992,42739,1
9993,42739,15
9041,42795,1
9042,42795,4
9043,42795,5
9044,42795,7
9045,42795,13
6294,42809,1
6295,42809,12
16180,42810,19
14522,42825,1
14523,42825,11
4952,42841,1
4953,42841,2
4954,42841,5
9049,42842,2
9050,42842,5
9051,42842,11
9052,42842,12
9053,42842,15
10015,42844,1
3772,42845,1
3771,42845,3
3774,42845,6
3773,42845,19
11203,42846,6
11201,42846,11
11202,42846,12
11204,42846,15
11569,42858,19
15512,42864,11
5884,42869,11
15324,42870,11
8604,42931,1
12543,43070,5
12544,43070,11
12545,43070,13
11405,43074,1
19078,43095,5
19077,43095,11
2329,43114,1
2330,43114,12
19131,43147,1
19133,43147,6
19132,43147,18
2213,43153,6
2214,43153,7
2212,43153,13
2211,43153,19
9863,43157,6
9861,43157,18
9862,43157,19
2379,43158,1
2381,43158,5
2380,43158,11
18609,43199,15
10952,43203,6
10950,43203,11
10951,43203,12
10949,43203,19
6783,43205,1
6784,43205,6
6785,43205,7
6786,43205,18
6787,43205,19
3396,43206,1
3397,43206,12
17799,43207,1
17800,43207,14
2400,43208,1
2403,43208,7
2401,43208,18
2402,43208,19
17797,43209,1
17798,43209,7
17796,43209,16
4420,43210,4
4421,43210,7
9805,43370,1
9806,43370,7
9749,43388,10
4541,43396,8
4542,43396,11
4540,43396,19
1094,43500,4
1095,43500,6
1096,43500,7
1097,43500,18
1098,43500,19
15954,43502,1
15956,43502,7
15953,43502,16
15955,43502,19
9807,43507,1
9808,43507,11
9809,43507,17
9408,43508,1
9409,43508,5
9126,43510,1
9127,43510,7
16338,43511,1
16339,43511,11
2714,43516,1
2715,43516,5
19317,43517,4
19318,43517,7
14591,43520,1
14592,43520,4
14593,43520,7
14590,43520,16
13919,43522,1
13921,43522,5
13920,43522,11
15849,43527,1
18352,43537,8
18353,43537,19
7043,43547,1
7045,43547,5
7044,43547,11
6602,43568,7
6601,43568,16
19278,43570,1
8489,43605,1
8490,43605,5
18859,43606,7
18860,43606,11
18861,43606,13
18862,43606,16
18863,43606,19
11596,43608,1
11597,43608,7
17400,43609,1
14489,43611,1
14490,43611,7
18695,43612,1
18696,43612,7
18694,43612,16
15092,43678,2
15094,43678,6
15091,43678,11
15093,43678,19
6344,43679,2
6346,43679,6
6343,43679,11
6345,43679,19
19578,43681,1
19579,43681,5
16626,43821,1
16625,43821,16
18477,43838,2
18478,43838,11
18479,43838,12
18480,43838,15
18177,43902,1
18178,43902,10
5110,43989,1
5112,43989,5
5111,43989,11
13457,43995,2
13460,43995,7
13458,43995,18
13459,43995,19
5284,44008,1
5285,44008,2
5286,44008,19
4416,44019,11
4415,44019,19
2924,44020,1
6395,44022,1
13286,44037,1
13285,44037,16
4543,44043,1
4544,44043,2
11038,44044,2
11039,44044,12
11040,44044,15
15452,44100,4
15453,44100,7
3485,44111,1
11960,44137,1
11961,44137,11
8364,44200,1
8363,44200,16
14346,44310,6
14347,44310,7
14348,44310,14
14349,44310,15
14350,44310,18
14351,44310,19
8588,44314,13
9991,44332,1
12033,44342,1
12034,44342,4
12035,44342,7
4139,44343,1
4140,44343,2
4142,44343,5
4141,44343,19
2605,44354,2
2607,44354,5
2606,44354,11
11979,44449,1
11980,44449,11
11981,44449,12
18717,44456,1
18718,44456,12
18706,44473,1
18708,44473,5
18707,44473,11
19256,44474,1
8598,44475,4
8599,44475,7
7680,44477,18
7681,44477,19
1039,44529,1
1040,44529,19
14149,44574,1
14150,44574,12
2017,44625,11
19065,44629,15
19063,44629,18
19064,44629,19
17606,44638,1
12931,44655,7
12930,44655,19
17511,44660,1
17512,44660,5
19073,44711,1
13193,44715,19
6458,44728,1
6459,44728,5
19102,44731,1
19103,44731,12
16583,44807,1
16584,44807,11
16585,44807,12
15595,44824,5
15104,44864,7
15102,44864,16
15103,44864,19
3103,44882,2
3105,44882,4
3106,44882,6
3104,44882,11
476,44885,1
475,44885,2
477,44885,18
478,44885,19
17221,44897,1
17222,44897,13
17220,44897,16
10431,44898,4
10429,44898,18
10430,44898,19
12398,44899,7
5473,44902,1
3424,44910,1
3364,44911,1
3365,44911,5
1117,44913,16
1118,44913,19
17856,44914,1
17858,44914,5
17857,44914,11
5142,44920,1
5144,44920,5
5143,44920,11
10338,44922,1
10340,44922,5
10339,44922,11
2323,44923,5
2322,44923,11
13051,44959,1
13052,44959,5
13053,44959,14
9167,44960,1
9168,44960,11
12548,44971,1
12549,44971,7
12547,44971,16
4666,44981,1
4667,44981,5
4665,44981,16
697,44982,1
699,44982,7
698,44982,13
16395,45118,11
16394,45118,16
8030,45129,1
8032,45129,14
8031,45129,19
18959,45202,1
18961,45202,5
18958,45202,11
18960,45202,19
9429,45232,1
15252,45280,4
15253,45280,7
15254,45280,13
15255,45280,16
15256,45280,19
12219,45285,11
1544,45290,18
6681,45292,7
6680,45292,19
7174,45298,1
7175,45298,5
1957,45321,1
1958,45321,6
19483,45399,1
19484,45399,2
19485,45399,5
17543,45409,1
17545,45409,5
17544,45409,11
1943,45416,1
1944,45416,5
12628,45427,1
12629,45427,11
14877,45475,2
14878,45475,4
12720,45491,5
12719,45491,11
11776,45498,15
10862,45521,2
10863,45521,12
10864,45521,15
10861,45521,18
9203,45529,1
9204,45529,5
3850,45535,11
3849,45535,17
11435,45624,11
15173,45664,4
12647,45668,5
12645,45668,11
12646,45668,19
11581,45696,1
11582,45696,14
3349,45709,1
3351,45709,14
3350,45709,19
12254,45712,4
12255,45712,7
12253,45712,16
5434,45715,7
5432,45715,16
5433,45715,19
15776,45719,5
15775,45719,11
1476,45749,1
1477,45749,5
555,45774,1
556,45774,5
557,45774,11
558,45774,12
559,45774,17
18741,45780,2
18743,45780,6
18742,45780,12
11148,45802,11
11147,45802,19
19570,45831,6
8511,45888,5
8510,45888,13
10972,45889,5
10971,45889,11
16093,45910,1
16094,45910,2
16095,45910,6
16096,45910,12
16097,45910,15
10756,45914,19
10043,45919,1
10157,45920,1
10156,45920,16
9230,45921,4
9231,45921,6
9232,45921,7
9229,45921,11
19457,45931,1
4359,45938,1
4360,45938,5
4361,45938,7
4358,45938,16
7559,45939,7
7557,45939,18
7558,45939,19
16951,45941,6
16949,45941,11
16950,45941,14
16948,45941,19
11373,45944,1
11374,45944,11
2168,45945,1
2169,45945,11
18782,45976,5
18781,45976,11
10541,45979,6
10542,45979,7
10539,45979,18
10540,45979,19
19279,46004,1
19280,46004,10
15397,46006,1
15398,46006,11
15399,46006,14
5230,46012,1
5231,46012,5
5229,46012,16
13480,46153,1
13481,46153,5
5271,46171,4
5272,46171,7
11692,46235,1
11695,46235,6
11693,46235,18
11694,46235,19
19364,46314,1
19365,46314,12
19812,46329,1
19813,46329,2
19814,46329,11
11043,46330,2
11044,46330,11
11042,46330,17
15725,46339,1
15727,46339,5
15726,46339,11
19293,46343,1
17006,46357,1
17007,46357,2
17008,46357,12
18831,46401,1
18833,46401,5
18832,46401,11
18605,46410,1
18606,46410,11
6117,46431,1
6118,46431,7
10252,46448,1
10253,46448,5
12692,46484,1
7436,46489,1
7899,46494,1
7687,46526,3
8626,46532,12
8627,46532,15
8624,46532,18
8625,46532,19
15695,46620,2
15697,46620,5
15696,46620,11
14064,46621,1
14065,46621,2
14066,46621,5
16423,46702,15
6938,46722,10
16839,46741,1
16840,46741,7
16841,46741,14
16842,46741,16
16843,46741,19
5227,46749,1
5228,46749,7
12112,46757,1
12113,46757,19
13295,46758,1
13296,46758,5
13298,46758,7
13297,46758,13
15179,46763,5
15178,46763,11
12360,46804,5
12359,46804,11
18649,46828,1
18648,46828,11
18650,46828,19
15402,46831,1
15404,46831,5
15403,46831,11
19021,46833,1
19020,46833,24
3415,46837,2
3417,46837,6
3416,46837,19
15455,46875,1
15458,46875,7
15457,46875,14
15456,46875,19
1878,46938,15
3834,46985,1
3835,46985,5
4262,47036,1
4264,47036,7
4261,47036,16
4263,47036,19
8444,47055,6
8445,47055,7
18319,47103,1
1852,47152,1
1854,47152,7
1851,47152,16
1853,47152,19
1913,47229,1
1914,47229,2
1915,47229,5
1916,47229,7
14330,47254,1
14331,47254,11
15700,47313,4
15701,47313,7
15699,47313,11
15698,47313,16
9996,47316,1
10098,47321,11
15204,47339,1
15207,47339,7
15206,47339,13
15205,47339,18
10344,47359,1
10346,47359,5
10345,47359,19
13667,47360,5
13666,47360,11
9180,47364,1
9181,47364,14
2459,47370,1
2462,47370,7
2461,47370,13
2460,47370,18
15790,47373,1
15791,47373,5
9489,47381,2
2216,47384,19
3206,47385,1
3207,47385,11
19446,47401,1
19448,47401,7
19447,47401,13
19445,47401,16
6892,47407,7
6890,47407,18
6891,47407,19
7682,47411,2
7683,47411,6
7684,47411,11
7685,47411,12
7686,47411,15
5647,47414,8
5649,47414,11
5646,47414,16
5648,47414,19
11516,47421,7
11514,47421,11
11515,47421,13
8622,47425,1
8623,47425,11
5250,47428,1
5251,47428,5
5253,47428,7
5252,47428,13
18998,47445,1
6356,47476,11
13377,47493,4
13378,47493,7
11195,47494,5
11196,47494,6
11197,47494,11
11198,47494,12
11199,47494,15
11200,47494,19
19335,47496,1
19336,47496,5
11958,47497,2
11959,47497,15
14816,47506,4
14817,47506,7
2588,47528,2
2590,47528,6
2589,47528,13
3275,47531,11
19458,47545,4
14613,47548,11
14612,47548,19
637,47550,1
639,47550,7
636,47550,16
638,47550,19
2493,47574,2
2495,47574,7
2494,47574,19
2630,47587,19
16618,47617,1
16620,47617,6
16621,47617,15
16619,47617,19
14551,47638,2
14552,47638,5
15127,47666,1
15128,47666,19
19643,47672,2
19644,47672,4
9661,47729,4
9662,47729,7
6252,47732,19
12062,47782,4
12064,47782,7
12063,47782,13
18767,47951,2
18768,47951,6
18766,47951,18
18765,47951,19
19659,47983,4
19660,47983,7
7767,47986,15
7766,47986,19
7957,47987,7
7956,47987,16
16731,48159,15
16107,48211,1
16108,48211,13
3205,48227,6
3203,48227,11
3204,48227,19
14927,48228,1
8303,48233,15
8302,48233,22
5734,48234,6
5732,48234,11
5733,48234,12
5735,48234,15
3588,48238,2
3590,48238,6
3589,48238,13
3587,48238,18
2777,48246,6
2775,48246,18
2776,48246,19
14697,48298,4
5610,48310,1
5611,48310,11
5612,48310,12
684,48598,4
685,48598,7
797,48602,1
798,48602,19
16034,48654,1
16035,48654,25
16565,48673,4
14403,48682,1
18346,48689,6
18344,48689,11
18345,48689,12
18347,48689,15
4585,48690,1
4586,48690,18
6538,48742,1
1518,48747,1
14398,48850,1
14400,48850,6
14399,48850,19
12996,49004,4
12998,49004,7
12997,49004,13
12314,49007,2
12315,49007,15
8050,49008,6
8048,49008,18
8049,49008,19
5629,49057,5
17462,49065,1
9838,49075,1
9839,49075,12
2611,49082,10
10757,49084,1
7678,49085,1
7679,49085,19
19162,49216,7
19160,49216,16
19161,49216,19
13557,49228,6
13558,49228,7
14238,49302,1
14239,49302,2
8220,49309,1
2558,49336,1
2559,49336,2
19712,49359,1
19713,49359,7
7526,49380,1
7527,49380,14
13342,49412,6
13340,49412,11
13341,49412,12
4238,49463,7
4237,49463,13
4236,49463,18
8553,49475,19
3926,49479,6
3927,49479,15
3925,49479,18
10160,49480,7
9228,49483,1
9227,49483,11
9225,49483,16
9226,49483,19
19382,49485,1
19384,49485,14
19383,49485,19
3407,49498,1
7742,49501,1
7743,49501,19
7744,49501,20
10691,49521,1
10692,49521,2
16267,49525,1
16268,49525,5
681,49529,1
8703,49532,2
8705,49532,6
8704,49532,12
9941,49550,1
9942,49550,11
14138,49569,16
14139,49569,19
15596,49630,5
1146,49637,1
1147,49637,11
6583,49667,1
6584,49667,7
10019,49725,19
6883,49726,1
6884,49726,2
6885,49726,4
6886,49726,5
6887,49726,7
6557,49727,1
6558,49727,6
6559,49727,7
6560,49727,18
6561,49727,19
12558,49728,6
12559,49728,7
12557,49728,19
7540,49778,1
7541,49778,11
19743,49783,11
16739,49833,19
3201,49835,1
3202,49835,7
3200,49835,16
8459,49852,1
8460,49852,4
8461,49852,7
6615,49857,4
6094,49899,1
6095,49899,5
6093,49899,16
11089,49905,11
11090,49905,12
8726,49906,1
8728,49906,5
8727,49906,11
12216,49945,1
12218,49945,7
12217,49945,13
4557,49957,1
4558,49957,4
10585,50038,16
10586,50038,19
7306,50042,1
17251,50102,1
17253,50102,13
17252,50102,18
12132,50105,2
12133,50105,5
12134,50105,15
3081,50163,2
3083,50163,6
3082,50163,12
7831,50176,1
7833,50176,7
7832,50176,11
7830,50176,16
12250,50184,14
12249,50184,19
7932,50185,1
7934,50185,7
7931,50185,16
7933,50185,19
11028,50189,1
13746,50226,1
3184,50255,1
3183,50255,16
10839,50278,1
10840,50278,5
19233,50282,7
19234,50282,15
19235,50282,16
19236,50282,18
19237,50282,19
14179,50293,1
14181,50293,14
14180,50293,19
16162,50304,1
19601,50322,1
10597,50323,1
10598,50323,14
18515,50326,1
18517,50326,5
18518,50326,6
18516,50326,11
18320,50369,15
13191,50370,1
13192,50370,11
6646,50407,1
6649,50407,7
6647,50407,18
6648,50407,19
14289,50408,1
14290,50408,2
14291,50408,7
13020,50419,1
13021,50419,2
13022,50419,4
13023,50419,7
5807,50453,1
5808,50453,11
18720,50465,1
7270,50476,1
7271,50476,5
7272,50476,15
15549,50498,1
15551,50498,7
15550,50498,19
17070,50573,1
17071,50573,11
9897,50583,1
9898,50583,19
19428,50584,1
19429,50584,5
19427,50584,16
3426,50598,6
3427,50598,7
3425,50598,19
5652,50599,10
5653,50599,14
16553,50620,7
16551,50620,16
16552,50620,19
2986,50621,2
2987,50621,6
2988,50621,11
2989,50621,12
2990,50621,19
7165,50634,1
11072,50667,6
11073,50667,15
11071,50667,18
14995,50669,7
14994,50669,19
2615,50672,1
1861,50679,5
1860,50679,11
7388,50681,1
7391,50681,7
7390,50681,13
7389,50681,18
16295,50704,1
16296,50704,5
11237,50721,1
11238,50721,6
2233,50724,1
6744,50738,1
5545,50749,1
5546,50749,12
1529,50775,1
1530,50775,4
1531,50775,25
16910,50777,1
16911,50777,7
18249,50785,1
11797,50813,1
3560,50869,10
3561,50869,12
19375,50890,15
4009,50891,10
7785,50903,1
7786,50903,11
3117,50932,8
3116,50932,16
3118,50932,19
11549,51018,1
11548,51018,16
11550,51018,19
11130,51049,1
18953,51055,6
18954,51055,15
19714,51072,1
19715,51072,7
474,51076,1
13210,51082,11
13211,51082,19
3441,51083,1
402,51124,7
7138,51132,1
7139,51132,6
7140,51132,7
7141,51132,13
7142,51132,16
7143,51132,19
2047,51143,11
5240,51161,7
5239,51161,13
5238,51161,16
14518,51172,1
13434,51261,4
13435,51261,7
13432,51261,11
13433,51261,19
6292,51282,1
6293,51282,13
6291,51282,16
363,51306,11
362,51306,16
364,51306,19
13989,51312,1
17373,51384,16
17374,51384,19
6510,51386,1
6511,51386,14
15570,51407,1
15571,51407,11
7967,51412,5
7966,51412,11
7968,51412,15
2918,51442,1
2919,51442,2
2920,51442,5
2163,51443,2
2165,51443,6
2164,51443,19
10773,51447,1
11299,51452,5
11298,51452,11
19417,51460,2
19419,51460,6
19418,51460,18
19788,51461,1
19789,51461,4
19790,51461,7
9175,51462,1
9174,51462,16
11136,51510,19
12322,51527,2
12323,51527,6
12324,51527,12
12325,51527,15
12326,51527,17
10388,51548,5
5926,51562,1
5928,51562,7
5927,51562,14
9681,51571,4
9682,51571,7
19598,51574,5
19597,51574,11
3281,51576,4
3282,51576,7
1006,51579,1
1008,51579,6
1007,51579,19
6541,51624,1
6543,51624,5
6542,51624,12
13673,51628,1
13674,51628,14
14069,51635,1
4659,51689,1
4660,51689,13
3795,51690,1
15932,51694,11
9404,51699,7
9403,51699,13
15280,51700,1
15282,51700,7
15281,51700,19
13850,51705,11
959,51708,19
17239,51730,1
17240,51730,12
19580,51760,1
19582,51760,7
19581,51760,13
13797,51766,1
13798,51766,5
13799,51766,14
1440,51777,1
1441,51777,6
1442,51777,7
1443,51777,18
1444,51777,19
7273,51781,1
7274,51781,5
4232,51786,1
3794,51787,1
8505,51807,1
9985,51816,1
9986,51816,5
16146,51819,5
16145,51819,19
5978,51825,1
5979,51825,5
524,51834,1
525,51834,5
526,51834,7
527,51834,13
528,51834,16
15096,51837,1
15095,51837,16
9080,51855,5
9079,51855,11
14302,51856,5
15934,51870,4
14296,51871,1
6427,51872,2
6428,51872,11
6429,51872,12
11697,51882,18
11698,51882,19
7937,51918,1
7938,51918,2
7939,51918,5
7940,51918,7
15633,51931,1
15634,51931,11
18040,51939,15
10748,51943,6
10749,51943,7
10747,51943,14
10746,51943,19
10631,51944,4
10633,51944,7
10632,51944,13
10630,51944,16
3481,51947,4
3482,51947,7
9663,51957,1
9665,51957,5
9664,51957,11
5138,51959,11
7748,51965,7
7746,51965,18
7747,51965,19
17323,52012,7
17322,52012,19
400,52013,1
401,52013,14
16354,52060,4
16355,52060,7
13828,52072,6
13829,52072,7
14809,52074,1
14810,52074,5
7130,52075,1
7131,52075,2
7132,52075,5
19168,52100,10
13436,52102,4
13437,52102,7
14176,52103,1
14178,52103,12
14177,52103,19
14214,52106,1
14213,52106,16
14215,52106,19
18436,52144,1
8889,52180,1
8890,52180,5
19550,52182,5
19549,52182,11
16304,52222,4
16305,52222,7
16302,52222,18
16303,52222,19
8107,52229,5
16415,52230,1
16416,52230,5
10074,52234,1
10075,52234,19
15538,52240,1
702,52245,1
704,52245,14
703,52245,19
16257,52301,1
16258,52301,3
16259,52301,7
16256,52301,16
18922,52307,19
17826,52319,15
6651,52326,1
6650,52326,16
7629,52331,1
17356,52350,1
10254,52375,11
18435,52377,15
13430,52381,4
13431,52381,7
13429,52381,11
13428,52381,19
682,52413,4
683,52413,13
1316,52420,7
1315,52420,16
12275,52424,1
13973,52425,1
19110,52429,1
2177,52435,1
2178,52435,4
2871,52449,4
2872,52449,7
9999,52453,7
9998,52453,13
9997,52453,16
14404,52461,1
14405,52461,5
14406,52461,7
13693,52462,1
13694,52462,5
12372,52463,2
12373,52463,19
4419,52495,5
4418,52495,11
4417,52495,19
8488,52498,5
16956,52503,4
16957,52503,7
11579,52504,13
11580,52504,15
12242,52506,5
12241,52506,11
19742,52512,10
10623,52514,1
10624,52514,7
484,52515,6
485,52515,7
482,52515,18
483,52515,19
4109,52516,11
17618,52517,1
17620,52517,5
17619,52517,11
9223,52518,1
9224,52518,13
9683,52524,2
9684,52524,4
9685,52524,7
7918,52526,2
7919,52526,6
7920,52526,15
7917,52526,18
19296,52528,1
15848,52530,5
15847,52530,13
17728,52531,1
17729,52531,4
17731,52531,7
17730,52531,13
9396,52532,13
1699,52541,2
1702,52541,6
1701,52541,12
1700,52541,19
17991,52543,11
17992,52543,15
19477,52544,1
19478,52544,18
15215,52545,1
15216,52545,19
3551,52548,1
3552,52548,19
18631,52551,11
18632,52551,12
18633,52551,15
9572,52552,1
9574,52552,6
9575,52552,7
9573,52552,19
1945,52553,1
1946,52553,7
3277,52555,1
3278,52555,7
3276,52555,16
8349,52565,7
8347,52565,16
8348,52565,19
12778,52593,5
13568,52652,1
17331,52743,1
17332,52743,11
6988,52744,1
6989,52744,2
6990,52744,6
6991,52744,11
6992,52744,19
12312,52745,4
12313,52745,7
5194,52747,1
5193,52747,16
795,52757,1
796,52757,19
8548,52775,4
8549,52775,6
8550,52775,7
6655,52777,4
6656,52777,7
6654,52777,18
14696,52778,7
12961,52786,1
12963,52786,5
12962,52786,11
8929,52790,1
8931,52790,5
8930,52790,11
5535,52792,1
5536,52792,5
5537,52792,7
10039,52794,1
10040,52794,2
10042,52794,5
10041,52794,11
14594,52798,1
14595,52798,11
15199,52801,1
15200,52801,5
15201,52801,7
15202,52801,13
15203,52801,19
9551,52962,10
9142,52972,1
9144,52972,5
9143,52972,11
14819,52978,1
6115,52979,1
6116,52979,7
6114,52979,16
10896,52982,1
10836,52989,7
10834,52989,8
10833,52989,16
10835,52989,19
10715,52991,1
10716,52991,4
10717,52991,7
7037,52992,1
7038,52992,13
7036,52992,16
8583,52993,1
8584,52993,19
13399,52998,11
19150,52999,2
19151,52999,5
19152,52999,6
19153,52999,18
19154,52999,19
8183,53000,1
18828,53001,11
14997,53026,1
14999,53026,7
14998,53026,13
14996,53026,16
10841,53030,11
3363,53034,1
1320,53037,1
1321,53037,19
6877,53041,12
6878,53041,15
12746,53047,1
12747,53047,11
14486,53052,1
14487,53052,5
14488,53052,6
11971,53061,1
11973,53061,7
11972,53061,13
11970,53061,16
4469,53065,11
16483,53069,15
